doc_index,doc_id,section_title,section_title_raw,section_char_len,PRM_min,PRM_max,PRM_mean
279,690,CONCLUSIONS,4 CONCLUSIONS,1094,0.90625,0.984375,0.9557291666666666
279,690,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,457,0.828125,0.9609375,0.8802083333333334
280,692,ABSTRACT,ABSTRACT,877,0.98046875,1.0,0.9969618055555556
280,692,INTRODUCTION,1 INTRODUCTION,3699,0.84765625,0.99609375,0.9750808189655172
280,692,RELATED WORK,2 RELATED WORK,6133,0.94921875,0.99609375,0.9795673076923077
280,692,LEARNING TO UNDERSTAND: THE MODEL,3 LEARNING TO UNDERSTAND: THE MODEL,6232,0.8984375,0.99609375,0.9756855867346939
280,692,EXPERIMENTS,4 EXPERIMENTS,5895,0.83203125,0.99609375,0.94921875
280,692,ATTENTION VISUALIZATION AND CASE STUDY,5 ATTENTION VISUALIZATION AND CASE STUDY,2704,0.7734375,0.98828125,0.93505859375
280,692,CONCLUSIONS,6 CONCLUSIONS,873,0.90625,0.98828125,0.9599609375
280,692,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,469,0.59375,0.91796875,0.825
281,693,ABSTRACT,ABSTRACT,1339,0.9921875,1.0,0.998046875
281,693,INTRODUCTION,1 INTRODUCTION,3978,0.9140625,1.0,0.97703125
281,693,BACKGROUND,2 BACKGROUND,7479,0.6875,0.9921875,0.95109375
281,693,GENERATIVE MATCHING NETWORKS,3 GENERATIVE MATCHING NETWORKS,9572,0.78515625,0.99609375,0.95078125
281,693,EXPERIMENTS,4 EXPERIMENTS,5984,0.82421875,0.99609375,0.9382011217948718
281,693,CONCLUSION,5 CONCLUSION,755,0.94140625,0.98828125,0.9697265625
281,693,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,217,0.859375,0.890625,0.875
281,693,APPENDIX A. MODEL ARCHITECTURE,APPENDIX A. MODEL ARCHITECTURE,1729,0.4453125,0.96484375,0.8140625
281,693,APPENDIX B. TRANSFER TO MNIST,APPENDIX B. TRANSFER TO MNIST,1564,0.875,0.984375,0.9469401041666666
281,693,APPENDIX C. CLASSIFICATION,APPENDIX C. CLASSIFICATION,1187,0.8671875,0.98046875,0.9420955882352942
281,693,APPENDIX D. EVALUATION OF THE NEURAL STATISTICIAN MODEL,APPENDIX D. EVALUATION OF THE NEURAL STATISTICIAN MODEL,1125,0.8046875,0.9921875,0.916015625
282,694,ABSTRACT,ABSTRACT,1315,0.9921875,1.0,0.99755859375
282,694,INTRODUCTION,1 INTRODUCTION,3500,0.87890625,0.99609375,0.95068359375
282,694,RELATED WORK,2 RELATED WORK,6453,0.47265625,0.98828125,0.9043692129629629
282,694,LIPNET,3 LIPNET,4315,0.6640625,1.0,0.93421875
282,694,LIPREADING EVALUATION,4 LIPREADING EVALUATION,11129,0.5859375,0.9921875,0.9068474264705882
282,694,CONCLUSIONS,5 CONCLUSIONS,1403,0.75,0.984375,0.9327256944444444
282,694,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,469,0.86328125,0.9375,0.900390625
282,694,ARCHITECTURE DETAILS,A ARCHITECTURE DETAILS,2337,0.80859375,0.98046875,0.9385850694444444
282,694,PHONEMES AND VISEMES,B PHONEMES AND VISEMES,127,0.388671875,0.83984375,0.6142578125
283,695,ABSTRACT,ABSTRACT,1648,0.9921875,1.0,0.9990234375
283,695,INTRODUCTION,1 INTRODUCTION,3102,0.91796875,0.99609375,0.9739118303571429
283,695,RELATED WORK,2 RELATED WORK,1499,0.84375,0.99609375,0.95703125
283,695,PROPOSED METHOD,3 PROPOSED METHOD,10286,0.63671875,0.99609375,0.9547086148648649
283,695,EXPERIMENTS,4 EXPERIMENTS,4213,0.86328125,0.98828125,0.9523689516129032
283,695,CONCLUSION,5 CONCLUSION,537,0.8828125,0.9921875,0.9518229166666666
284,696,ABSTRACT,ABSTRACT,1220,0.98046875,1.0,0.99609375
284,696,INTRODUCTION AND OVERVIEW,1 INTRODUCTION AND OVERVIEW,6404,0.73828125,0.9921875,0.9372274709302325
284,696,A BRIEF SURVEY OF DATASETS,2 A BRIEF SURVEY OF DATASETS,4371,0.8515625,0.99609375,0.9562270220588235
284,696,AGGREGATION READERS AND EXPLICIT REFERENCE READERS,3 AGGREGATION READERS AND EXPLICIT REFERENCE READERS,5802,0.81640625,1.0,0.9472287735849056
284,696,EMERGENT PREDICATION STRUCTURE,4 EMERGENT PREDICATION STRUCTURE,5055,0.71875,0.984375,0.92998046875
284,696,POINTER ANNOTATION READERS,5 POINTER ANNOTATION READERS,4176,0.6171875,0.9921875,0.9498197115384616
284,696,A SURVEY OF RECENT RESULTS,6 A SURVEY OF RECENT RESULTS,707,0.8359375,0.9921875,0.947265625
284,696,DISCUSSION,7 DISCUSSION,2146,0.74609375,0.98828125,0.9494791666666667
284,696,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,89,0.94921875,0.94921875,0.94921875
284,696,APPENDIX,8 APPENDIX,20739,0.2021484375,0.9921875,0.8981478987068966
285,700,ABSTRACT,ABSTRACT,1203,0.9921875,1.0,0.9983258928571429
285,700,INTRODUCTION,1 INTRODUCTION,5292,0.91015625,0.99609375,0.9819931402439024
285,700,RELATED WORK,2 RELATED WORK,7263,0.87890625,0.99609375,0.9806640625
285,700,MARGINAL DEEP ARCHITECTURES (MDA),3 MARGINAL DEEP ARCHITECTURES (MDA),7606,0.75390625,0.99609375,0.9736328125
285,700,EXPERIMENTS,4 EXPERIMENTS,9403,0.57421875,0.99609375,0.9529030539772727
285,700,CONCLUSION,5 CONCLUSION,882,0.9609375,0.99609375,0.9810267857142857
286,701,ABSTRACT,ABSTRACT,877,0.9921875,1.0,0.99765625
286,701,INTRODUCTION,1 INTRODUCTION,3128,0.9140625,0.9921875,0.9730747767857143
286,701,RELATED WORK,2 RELATED WORK,3638,0.875,0.9921875,0.9486177884615384
286,701,MODULAR ARCHITECTURE,3 MODULAR ARCHITECTURE,6590,0.28125,0.99609375,0.9398053278688525
286,701,EXPERIMENTS,4 EXPERIMENTS,10236,0.73046875,0.9921875,0.9433326198630136
286,701,CONCLUSIONS,5 CONCLUSIONS,916,0.96484375,0.9921875,0.978515625
287,702,ABSTRACT,ABSTRACT,961,0.99609375,1.0,0.9988839285714286
287,702,INTRODUCTION,1 INTRODUCTION,2310,0.92578125,1.0,0.9752604166666666
287,702,TWO ARCHITECTURES,2 TWO ARCHITECTURES,9459,0.3984375,0.99609375,0.9331302966101694
287,702,RELATED WORK,3 RELATED WORK,2199,0.79296875,0.9921875,0.9456129807692307
287,702,EXPERIMENTS AND RESULTS,4 EXPERIMENTS AND RESULTS,7358,0.7265625,0.98828125,0.9448702830188679
287,702,DISCUSSION,5 DISCUSSION,2120,0.79296875,0.9921875,0.9296875
287,702,CONCLUSION AND FUTURE WORK,6 CONCLUSION AND FUTURE WORK,841,0.9765625,0.99609375,0.9875
287,702,APPENDIX,7 APPENDIX,2575,0.8203125,0.98828125,0.9423828125
288,703,ABSTRACT,ABSTRACT,1313,0.98828125,1.0,0.9952256944444444
288,703,INTRODUCTION,1 INTRODUCTION,4563,0.5625,0.99609375,0.9220753205128205
288,703,EVALUATION,4 EVALUATION,6758,0.4453125,0.984375,0.890562996031746
288,703,RELATED WORK AND LIMITATIONS OF THIS WORK,5 RELATED WORK AND LIMITATIONS OF THIS WORK,7468,0.734375,0.99609375,0.9219898897058824
288,703,CONCLUSION,6 CONCLUSION,1402,0.78125,0.98828125,0.9380580357142857
288,703,(UNTITLED PARENT),2 (UNTITLED PARENT),7016,0.78125,0.98828125,0.9498922413793104
288,703,(UNTITLED PARENT),3 (UNTITLED PARENT),11369,0.66015625,0.98828125,0.9349392361111111
289,705,ABSTRACT,ABSTRACT,1506,0.99609375,1.0,0.99951171875
289,705,INTRODUCTION,1 INTRODUCTION,4718,0.9140625,0.99609375,0.9676106770833334
289,705,EXPERIMENTAL DATA,2 EXPERIMENTAL DATA,1012,0.80859375,0.98828125,0.9224330357142857
289,705,AUDIO-VISUAL EMBEDDING NEURAL NETWORKS,3 AUDIO-VISUAL EMBEDDING NEURAL NETWORKS,3814,0.8203125,0.99609375,0.9450604838709677
289,705,FINDING AND CLUSTERING AUDIO-VISUAL CAPTION GROUNDINGS,4 FINDING AND CLUSTERING AUDIO-VISUAL CAPTION GROUNDINGS,5590,0.87109375,0.99609375,0.9646205357142857
289,705,EXPERIMENTS AND ANALYSIS,5 EXPERIMENTS AND ANALYSIS,6617,0.734375,0.9921875,0.9440104166666666
289,705,CONCLUSIONS AND FUTURE WORK,6 CONCLUSIONS AND FUTURE WORK,2604,0.58984375,0.98828125,0.9115513392857143
289,705,APPENDIX: ADDITIONAL VISUALIZATIONS OF IMAGE PATTERN CLUSTERS,A APPENDIX: ADDITIONAL VISUALIZATIONS OF IMAGE PATTERN CLUSTERS,248,0.40234375,0.40234375,0.40234375
290,706,ABSTRACT,ABSTRACT,2338,0.99609375,1.0,0.9990234375
290,706,INTRODUCTION,1 INTRODUCTION,2605,0.9609375,0.99609375,0.9838169642857143
290,706,RELATED WORK,2 RELATED WORK,7227,0.7890625,0.99609375,0.9579081632653061
290,706,THE MULTI-MODAL VARIATIONAL ENCODER-DECODER FRAMEWORK,3 THE MULTI-MODAL VARIATIONAL ENCODER-DECODER FRAMEWORK,6458,0.2431640625,1.0,0.937671558277027
290,706,LATENT VARIABLE PARAMETRIZATIONS,4 LATENT VARIABLE PARAMETRIZATIONS,3579,0.75,0.99609375,0.9359130859375
290,706,VARIATIONAL TEXT MODELING,5 VARIATIONAL TEXT MODELING,7952,0.453125,0.99609375,0.931640625
290,706,EXPERIMENTS,6 EXPERIMENTS,16624,0.46875,0.9921875,0.9024447737068966
290,706,CONCLUSIONS,7 CONCLUSIONS,2914,0.86328125,0.984375,0.945068359375
291,707,ABSTRACT,ABSTRACT,667,0.98828125,1.0,0.99453125
291,707,INTRODUCTION,1 INTRODUCTION,4123,0.54296875,0.9921875,0.9369081439393939
291,707,REFERENCE-AWARE LANGUAGE MODELS,2 REFERENCE-AWARE LANGUAGE MODELS,13905,0.67578125,1.0,0.9681140988372093
291,707,DATA SETS AND PREPROCESSING,4 DATA SETS AND PREPROCESSING,5044,0.86328125,0.99609375,0.9626116071428571
291,707,RELATED WORK,5 RELATED WORK,2165,0.7890625,0.9921875,0.955078125
291,707,CONCLUSION,6 CONCLUSION,757,0.9375,0.98828125,0.9715401785714286
292,708,ABSTRACT,ABSTRACT,1488,0.984375,1.0,0.998046875
292,708,INTRODUCTION,1 INTRODUCTION,8376,0.80859375,1.0,0.97109375
292,708,RELATED WORK,2 RELATED WORK,4716,0.91796875,0.99609375,0.9701704545454546
292,708,PRELIMINARIES,3 PRELIMINARIES,6164,0.7109375,0.99609375,0.9604577850877193
292,708,BLACK-BOX GENERATION: A FIRST ATTEMPT,4 BLACK-BOX GENERATION: A FIRST ATTEMPT,9706,0.76171875,0.99609375,0.9574455492424242
292,708,BLACK-BOX GENERATION: A GREEDY APPROACH,5 BLACK-BOX GENERATION: A GREEDY APPROACH,12450,0.82421875,1.0,0.9679768880208334
292,708,EXPERIMENTAL EVALUATION,6 EXPERIMENTAL EVALUATION,12147,0.796875,0.99609375,0.9524381868131868
292,708,CONCLUSION,7 CONCLUSION,1554,0.8828125,0.9921875,0.9565972222222222
292,708,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,75,0.94921875,0.94921875,0.94921875
293,709,ABSTRACT,ABSTRACT,1892,0.9921875,1.0,0.9990234375
293,709,INTRODUCTION,1 INTRODUCTION,1928,0.86328125,0.99609375,0.9723772321428571
293,709,UNSUPERVISED PRETRAINING FOR SEQUENCE TO SEQUENCE LEARNING,2 UNSUPERVISED PRETRAINING FOR SEQUENCE TO SEQUENCE LEARNING,4299,0.7421875,0.99609375,0.96484375
293,709,EXPERIMENTS,3 EXPERIMENTS,9998,0.72265625,1.0,0.9473090277777778
293,709,RELATED WORK,4 RELATED WORK,3608,0.84765625,0.9921875,0.952116935483871
293,709,CONCLUSION,5 CONCLUSION,677,0.9609375,0.98828125,0.97578125
293,709,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,328,0.89453125,0.9453125,0.919921875
293,709,APPENDIX,APPENDIX,114,0.46875,0.46875,0.46875
294,710,ABSTRACT,ABSTRACT,1812,0.984375,1.0,0.998779296875
294,710,INTRODUCTION,1 INTRODUCTION,6321,0.7734375,0.99609375,0.9637974330357143
294,710,DATA AND METHODS,2 DATA AND METHODS,2817,0.78515625,0.9921875,0.9458220108695652
294,710,BAYESIAN NON-PARAMETRIC ALTERNATIVE FOR HIDDEN MARKOV MODEL,3 BAYESIAN NON-PARAMETRIC ALTERNATIVE FOR HIDDEN MARKOV MODEL,9625,0.7421875,0.99609375,0.9623480902777778
294,710,EXPERIMENTS,4 EXPERIMENTS,5889,0.8125,0.99609375,0.9602141203703703
294,710,CONCLUSIONS,5 CONCLUSIONS,1372,0.9140625,0.984375,0.9595170454545454
294,710,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,3284,0.62890625,0.96875,0.90478515625
295,711,ABSTRACT,ABSTRACT,1007,0.9921875,1.0,0.9966517857142857
295,711,INTRODUCTION,1 INTRODUCTION,3066,0.73828125,0.984375,0.9157072368421053
295,711,EXTRACTIVE QUESTION ANSWERING,2 EXTRACTIVE QUESTION ANSWERING,3164,0.578125,0.99609375,0.9322916666666666
295,711,MODEL,3 MODEL,7361,0.6953125,0.99609375,0.9526767418032787
295,711,EXPERIMENTAL SETUP,4 EXPERIMENTAL SETUP,1577,0.6875,0.984375,0.894921875
295,711,RESULTS,5 RESULTS,7971,0.6015625,0.9765625,0.8830217633928571
295,711,ANALYSIS,6 ANALYSIS,3238,0.5078125,0.94921875,0.8505108173076923
295,711,CONCLUSION,7 CONCLUSION,739,0.9375,0.98046875,0.96796875
296,712,ABSTRACT,ABSTRACT,1170,0.9921875,1.0,0.99765625
296,712,INTRODUCTION,1 INTRODUCTION,3119,0.953125,0.99609375,0.97890625
296,712,RELATED WORK,2 RELATED WORK,3812,0.8671875,0.99609375,0.969983552631579
296,712,PRELIMINARY: VOLATILITY MODELS,3 PRELIMINARY: VOLATILITY MODELS,3938,0.5859375,0.99609375,0.9227627840909091
296,712,NEURAL STOCHASTIC VOLATILITY MODELS,4 NEURAL STOCHASTIC VOLATILITY MODELS,9124,0.74609375,0.99609375,0.94921875
296,712,EXPERIMENTS,5 EXPERIMENTS,10590,0.51171875,0.99609375,0.917852145522388
296,712,CONCLUSION,6 CONCLUSION,3299,0.71875,0.9921875,0.9417782738095238
296,712,COMPLEMENTARY DISCUSSIONS OF NSVM,A COMPLEMENTARY DISCUSSIONS OF NSVM,4883,0.53125,0.9921875,0.9100506756756757
296,712,MORE CASE STUDIES,B MORE CASE STUDIES,2673,0.52734375,1.0,0.8927734375
297,713,ABSTRACT,ABSTRACT,1304,0.9921875,1.0,0.9986979166666666
297,713,INTRODUCTION,1 INTRODUCTION,4626,0.9296875,0.99609375,0.9781650641025641
297,713,RELATED WORK,2 RELATED WORK,1608,0.90625,0.99609375,0.9669471153846154
297,713,PARAMETRIC EXPONENTIAL LINEAR UNIT (PELU),3 PARAMETRIC EXPONENTIAL LINEAR UNIT (PELU),7132,0.65625,0.99609375,0.9464285714285714
297,713,EXPERIMENTATIONS,4 EXPERIMENTATIONS,5618,0.65234375,0.99609375,0.9279042119565217
297,713,DISCUSSION,5 DISCUSSION,4359,0.796875,0.9921875,0.9401041666666666
297,713,CONCLUSION,6 CONCLUSION,1149,0.95703125,0.9921875,0.9769965277777778
297,713,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,121,0.8359375,0.8359375,0.8359375
298,714,ABSTRACT,ABSTRACT,1948,0.9921875,1.0,0.9986979166666666
298,714,INTRODUCTION,1 INTRODUCTION,1924,0.96484375,1.0,0.9820772058823529
298,714,RELATED WORK,2 RELATED WORK,3503,0.9375,0.98828125,0.9664884868421053
298,714,STATE REPRESENTATION LEARNING,3 STATE REPRESENTATION LEARNING,1406,0.89453125,0.9921875,0.96953125
298,714,METHOD,4 METHOD,5750,0.84375,0.9921875,0.9613530585106383
298,714,EXPERIMENT,5 EXPERIMENT,4194,0.8984375,0.99609375,0.9606026785714286
298,714,DISCUSSION,6 DISCUSSION,1248,0.94140625,0.9921875,0.968359375
298,714,CONCLUSION,7 CONCLUSION,630,0.91015625,0.98828125,0.9609375
298,714,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,277,0.9453125,0.94921875,0.947265625
299,715,ABSTRACT,ABSTRACT,1357,0.98046875,1.0,0.9977213541666666
299,715,INTRODUCTION,1 INTRODUCTION,5900,0.63671875,0.99609375,0.9561338682432432
299,715,PRUNING CANDIDATE SELECTION,2 PRUNING CANDIDATE SELECTION,5650,0.578125,0.99609375,0.9331129807692308
299,715,FEATURE MAP AND KERNEL PRUNING,3 FEATURE MAP AND KERNEL PRUNING,5413,0.2333984375,0.98828125,0.9248046875
299,715,EXPERIMENTAL RESULTS,4 EXPERIMENTAL RESULTS,9380,0.71484375,0.99609375,0.9465144230769231
299,715,RELATED WORK,5 RELATED WORK,2490,0.8828125,0.9921875,0.9567618534482759
299,715,CONCLUDING REMARKS,6 CONCLUDING REMARKS,659,0.94921875,0.9921875,0.9739583333333334
300,716,ABSTRACT,ABSTRACT,969,0.99609375,1.0,0.9986979166666666
300,716,INTRODUCTION,1 INTRODUCTION,2631,0.90625,0.99609375,0.9662388392857143
300,716,RELATED WORK,2 RELATED WORK,2406,0.91015625,0.9921875,0.9585658482142857
300,716,NETWORK ARCHITECTURE,3 NETWORK ARCHITECTURE,2609,0.83203125,0.98828125,0.951171875
300,716,DESIGN CHOICES,4 DESIGN CHOICES,8335,0.5234375,0.9921875,0.9366486378205128
300,716,RESULTS,5 RESULTS,7384,0.55078125,0.98828125,0.9364938446969697
300,716,CONCLUSION,6 CONCLUSION,1250,0.91015625,0.98828125,0.9661458333333334
301,717,ABSTRACT,ABSTRACT,1153,0.99609375,1.0,0.9988839285714286
301,717,INTRODUCTION,1 INTRODUCTION,9729,0.80859375,0.9921875,0.9571428571428572
301,717,NEURON FEATURE,2 NEURON FEATURE,6694,0.55078125,0.9921875,0.9171080508474576
301,717,NEURON SELECTIVITY INDEX,3 NEURON SELECTIVITY INDEX,5260,0.78515625,0.99609375,0.9584099264705882
301,717,RESULTS,4 RESULTS,8187,0.5078125,0.99609375,0.9272933467741935
301,717,CONCLUSIONS,5 CONCLUSIONS,1888,0.703125,0.98046875,0.91875
301,717,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,51,0.4609375,0.65234375,0.556640625
302,718,ABSTRACT,ABSTRACT,2796,0.9765625,1.0,0.9986979166666666
302,718,INTRODUCTION,1 INTRODUCTION,3597,0.91015625,0.99609375,0.9764476102941176
302,718,RELATED WORKS,2 RELATED WORKS,1829,0.58984375,0.98828125,0.9227241847826086
302,718,REIMPLEMENTATION OF DEEP NETWORK AS A MULTIAGENT SYSTEM,3 REIMPLEMENTATION OF DEEP NETWORK AS A MULTIAGENT SYSTEM,16036,0.890625,0.99609375,0.97734375
302,718,EXPERIMENTS,4 EXPERIMENTS,3841,0.79296875,0.99609375,0.9616477272727273
302,718,CONCLUSION,5 CONCLUSION,2838,0.7421875,1.0,0.9605189732142857
303,720,ABSTRACT,ABSTRACT,2158,0.9921875,1.0,0.9983723958333334
303,720,INTRODUCTION,1 INTRODUCTION,3402,0.93359375,0.98828125,0.9668996710526315
303,720,RELATED WORK AND PRELIMINARIES,2 RELATED WORK AND PRELIMINARIES,2206,0.1845703125,0.99609375,0.8151584201388888
303,720,PAIRWISE INTERACTION CAT2VEC MODEL,3 PAIRWISE INTERACTION CAT2VEC MODEL,5317,0.625,0.99609375,0.9587673611111112
303,720,SYNTHETIC DATA EXPERIMENTS,4 SYNTHETIC DATA EXPERIMENTS,4415,0.8203125,0.99609375,0.9678385416666667
303,720,REAL-WORLD DATA EXPERIMENTS,5 REAL-WORLD DATA EXPERIMENTS,7123,0.58203125,0.99609375,0.9394115691489362
303,720,CONCLUSION,6 CONCLUSION,788,0.83984375,0.9921875,0.9578125
304,721,ABSTRACT,ABSTRACT,1268,0.9921875,1.0,0.9977678571428571
304,721,INTRODUCTION,1 INTRODUCTION,2884,0.93359375,0.99609375,0.9708059210526315
304,721,TRANSFORMATIONAL SPARSE CODING,2 TRANSFORMATIONAL SPARSE CODING,7106,0.52734375,0.9921875,0.947296626984127
304,721,EXPERIMENTS,3 EXPERIMENTS,2946,0.7578125,0.9921875,0.9482060185185185
304,721,RELATED WORK,4 RELATED WORK,3364,0.6171875,0.9921875,0.9457589285714286
304,721,CONCLUSION,5 CONCLUSION,686,0.95703125,0.9765625,0.965625
304,721,GENERATOR EFFECTS,A GENERATOR EFFECTS,138,0.875,0.97265625,0.923828125
304,721,DEEPER TREES AND STRUCTURE,B DEEPER TREES AND STRUCTURE,511,0.6953125,0.96875,0.8743489583333334
305,723,ABSTRACT,ABSTRACT,2346,0.87890625,1.0,0.990234375
305,723,INTRODUCTION,1 INTRODUCTION,2978,0.7578125,0.9921875,0.9327256944444444
305,723,RELATED WORK,2 RELATED WORK,2003,0.82421875,0.98828125,0.9430803571428571
305,723,PROPOSED METHOD,3 PROPOSED METHOD,5200,0.6328125,0.99609375,0.9137961647727273
305,723,EXPERIMENTAL SETUP,4 EXPERIMENTAL SETUP,5472,0.78515625,0.99609375,0.92958984375
305,723,RESULTS,5 RESULTS,5569,0.68359375,0.98828125,0.8943495639534884
305,723,CONCLUSION,6 CONCLUSION,1604,0.89453125,0.98828125,0.9474431818181818
305,723,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,160,0.671875,0.671875,0.671875
305,723,DATA AND MODELS,A DATA AND MODELS,2848,0.75,0.98828125,0.9190340909090909
305,723,RESULTS,B RESULTS,2103,0.78515625,0.98828125,0.9263822115384616
306,725,ABSTRACT,ABSTRACT,1411,0.984375,1.0,0.9966517857142857
306,725,INTRODUCTION,1 INTRODUCTION,6121,0.87109375,0.9921875,0.9478081597222222
306,725,SIMPLE TRANSFORMATION FROM DNN TO SFNN,2 SIMPLE TRANSFORMATION FROM DNN TO SFNN,6936,0.8359375,0.99609375,0.952323717948718
306,725,TRANSFORMATION FROM DNN TO SFNN VIA SIMPLIFIED-SFNN,3 TRANSFORMATION FROM DNN TO SFNN VIA SIMPLIFIED-SFNN,9369,0.6953125,0.99609375,0.9503038194444444
306,725,CONCLUSION,4 CONCLUSION,673,0.9765625,0.99609375,0.98828125
306,725,TRAINING SIMPLIFIED-SFNN,A TRAINING SIMPLIFIED-SFNN,1346,0.7890625,0.98828125,0.93359375
306,725,EXTENSIONS OF SIMPLIFIED-SFNN,B EXTENSIONS OF SIMPLIFIED-SFNN,3238,0.71484375,0.99609375,0.9268973214285714
306,725,EXPERIMENTAL SETUPS,C EXPERIMENTAL SETUPS,4053,0.8515625,0.99609375,0.9593505859375
306,725,PROOFS OF THEOREMS,D PROOFS OF THEOREMS,6178,0.56640625,0.99609375,0.9441315406976745
307,726,ABSTRACT,ABSTRACT,1137,0.98046875,1.0,0.9921875
307,726,INTRODUCTION,1 INTRODUCTION,4322,0.9140625,0.99609375,0.965625
307,726,RELATED WORK,2 RELATED WORK,4827,0.859375,0.9921875,0.9521484375
307,726,OPTIMAL REPRESENTATIONS AND THE INFORMATION BOTTLENECK LOSS,3 OPTIMAL REPRESENTATIONS AND THE INFORMATION BOTTLENECK LOSS,4041,0.734375,0.99609375,0.9523168103448276
307,726,INFORMATION DROPOUT,4 INFORMATION DROPOUT,5242,0.64453125,0.99609375,0.9306640625
307,726,VARIATIONAL AUTOENCODERS AND INFORMATION DROPOUT,5 VARIATIONAL AUTOENCODERS AND INFORMATION DROPOUT,1616,0.77734375,0.9765625,0.880859375
307,726,EXPERIMENTS,6 EXPERIMENTS,4696,0.73046875,0.99609375,0.9313616071428571
307,726,CONCLUSION,7 CONCLUSION,1632,0.8359375,0.98828125,0.921875
307,726,COMPUTATION OF THE KL-DIVERGENCE,A COMPUTATION OF THE KL-DIVERGENCE,1474,0.3125,0.99609375,0.833984375
307,726,EFFECTS OF USING A FACTORIZED APPROXIMATE PRIOR,B EFFECTS OF USING A FACTORIZED APPROXIMATE PRIOR,2599,0.1416015625,0.99609375,0.9016779119318182
307,726,INFORMATION BOTTLENECK PRINCIPLE AND DISENTANGLEMENT,C INFORMATION BOTTLENECK PRINCIPLE AND DISENTANGLEMENT,5557,0.5234375,0.99609375,0.9356897865853658
308,730,ABSTRACT,ABSTRACT,616,0.99609375,1.0,0.9984375
308,730,INTRODUCTION,1 INTRODUCTION,1185,0.91015625,0.9921875,0.9552951388888888
308,730,LSTM NETWORK,2 LSTM NETWORK,1420,0.87890625,0.9921875,0.94140625
308,730,MONTE CARLO MODEL AVERAGING,3 MONTE CARLO MODEL AVERAGING,3999,0.8515625,0.98046875,0.9285481770833334
308,730,EMBED AVERAGE POOLING,4 EMBED AVERAGE POOLING,2547,0.609375,0.98046875,0.9041666666666667
308,730,RESIDUAL CONNECTIONS,5 RESIDUAL CONNECTIONS,3782,0.890625,0.9921875,0.96390625
308,730,EXPERIMENTAL RESULTS,6 EXPERIMENTAL RESULTS,7133,0.41796875,0.9921875,0.9053622159090909
308,730,CONCLUSION,7 CONCLUSION,949,0.515625,0.99609375,0.8928571428571429
309,731,ABSTRACT,ABSTRACT,940,0.99609375,1.0,0.9988839285714286
309,731,INTRODUCTION,1 INTRODUCTION,4968,0.9296875,1.0,0.9778343023255814
309,731,BINARY PARAGRAPH VECTOR MODELS,2 BINARY PARAGRAPH VECTOR MODELS,4571,0.78125,0.99609375,0.960217927631579
309,731,EXPERIMENTS,3 EXPERIMENTS,11184,0.74609375,0.9921875,0.9369229403409091
309,731,CONCLUSION,4 CONCLUSION,1362,0.81640625,0.98828125,0.9384014423076923
309,731,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,551,0.65234375,0.99609375,0.7981770833333334
310,735,ABSTRACT,ABSTRACT,1329,0.9921875,1.0,0.9986979166666666
310,735,INTRODUCTION,1 INTRODUCTION,6037,0.8203125,0.9921875,0.948499177631579
310,735,PROBLEM FORMULATION,2 PROBLEM FORMULATION,5677,0.58203125,0.99609375,0.9236328125
310,735,OPTIMIZATION,3 OPTIMIZATION,4530,0.46484375,0.9921875,0.9022288602941176
310,735,‖K(S)− CTC‖2F (7),2 ‖K(S)− CTC‖2F (7),156,0.76171875,0.76171875,0.76171875
310,735,EXPERIMENTS,4 EXPERIMENTS,7011,0.71484375,0.99609375,0.9424252717391305
310,735,CONCLUSION,5 CONCLUSION,1596,0.89453125,0.984375,0.9391741071428571
310,735,PROOF OF THEOREM 3.1,A PROOF OF THEOREM 3.1,2898,0.357421875,0.97265625,0.8716077302631579
310,735,KERNEL NRSFM WITH CAMERA POSE ESTIMATION,B KERNEL NRSFM WITH CAMERA POSE ESTIMATION,3267,0.51953125,0.98828125,0.9071800595238095
310,735,TNH ALGORITHM FOR NRSFM,C TNH ALGORITHM FOR NRSFM,2324,0.64453125,0.98828125,0.86083984375
311,736,ABSTRACT,ABSTRACT,1285,0.98828125,1.0,0.9965277777777778
311,736,INTRODUCTION,1 INTRODUCTION,2614,0.90234375,0.99609375,0.9731889204545454
311,736,RELATED WORK,2 RELATED WORK,5514,0.83203125,0.99609375,0.9639136904761905
311,736,THE MODEL,3 THE MODEL,4075,0.416015625,0.99609375,0.934228515625
311,736,EXPERIMENTS,4 EXPERIMENTS,9954,0.74609375,0.99609375,0.946312881097561
311,736,CONCLUSION AND FUTURE WORKS,5 CONCLUSION AND FUTURE WORKS,1251,0.96875,0.9921875,0.983203125
312,737,ABSTRACT,ABSTRACT,1002,0.9921875,1.0,0.9986979166666666
