doc_index,doc_id,section_title,section_title_raw,section_char_len,PRM_min,PRM_max,PRM_mean,_title_norm,cluster
293,709,ABSTRACT,ABSTRACT,1892,0.9921875,1.0,0.9990234375,ABSTRACT,ABSTRACT
293,709,INTRODUCTION,1 INTRODUCTION,1928,0.86328125,0.99609375,0.9723772321428572,INTRODUCTION,INTRODUCTION
293,709,UNSUPERVISED PRETRAINING FOR SEQUENCE TO SEQUENCE LEARNING,2 UNSUPERVISED PRETRAINING FOR SEQUENCE TO SEQUENCE LEARNING,4299,0.7421875,0.99609375,0.96484375,UNSUPERVISED PRETRAINING FOR SEQUENCE TO SEQUENCE LEARNING,METHODS
293,709,EXPERIMENTS,3 EXPERIMENTS,9998,0.72265625,1.0,0.9473090277777778,EXPERIMENTS,EXPERIMENTS/RESULTS
293,709,RELATED WORK,4 RELATED WORK,3608,0.84765625,0.9921875,0.952116935483871,RELATED WORK,RELATED WORK
293,709,CONCLUSION,5 CONCLUSION,677,0.9609375,0.98828125,0.97578125,CONCLUSION,CONCLUSION
293,709,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,328,0.89453125,0.9453125,0.919921875,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
293,709,APPENDIX,APPENDIX,114,0.46875,0.46875,0.46875,APPENDIX,APPENDIX
294,710,ABSTRACT,ABSTRACT,1812,0.984375,1.0,0.998779296875,ABSTRACT,ABSTRACT
294,710,INTRODUCTION,1 INTRODUCTION,6321,0.7734375,0.99609375,0.9637974330357144,INTRODUCTION,INTRODUCTION
294,710,DATA AND METHODS,2 DATA AND METHODS,2817,0.78515625,0.9921875,0.9458220108695652,DATA AND METHODS,MIXED/COMBINED
294,710,BAYESIAN NON-PARAMETRIC ALTERNATIVE FOR HIDDEN MARKOV MODEL,3 BAYESIAN NON-PARAMETRIC ALTERNATIVE FOR HIDDEN MARKOV MODEL,9625,0.7421875,0.99609375,0.9623480902777778,BAYESIAN NON-PARAMETRIC ALTERNATIVE FOR HIDDEN MARKOV MODEL,METHODS
294,710,EXPERIMENTS,4 EXPERIMENTS,5889,0.8125,0.99609375,0.9602141203703703,EXPERIMENTS,EXPERIMENTS/RESULTS
294,710,CONCLUSIONS,5 CONCLUSIONS,1372,0.9140625,0.984375,0.9595170454545454,CONCLUSIONS,CONCLUSION
294,710,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,3284,0.62890625,0.96875,0.90478515625,ACKNOWLEDGEMENTS,ACKNOWLEDGMENTS
295,711,ABSTRACT,ABSTRACT,1007,0.9921875,1.0,0.9966517857142856,ABSTRACT,ABSTRACT
295,711,INTRODUCTION,1 INTRODUCTION,3066,0.73828125,0.984375,0.9157072368421052,INTRODUCTION,INTRODUCTION
295,711,EXTRACTIVE QUESTION ANSWERING,2 EXTRACTIVE QUESTION ANSWERING,3164,0.578125,0.99609375,0.9322916666666666,EXTRACTIVE QUESTION ANSWERING,OTHER
295,711,MODEL,3 MODEL,7361,0.6953125,0.99609375,0.9526767418032788,MODEL,METHODS
295,711,EXPERIMENTAL SETUP,4 EXPERIMENTAL SETUP,1577,0.6875,0.984375,0.894921875,EXPERIMENTAL SETUP,EXPERIMENTAL SETUP
295,711,RESULTS,5 RESULTS,7971,0.6015625,0.9765625,0.8830217633928571,RESULTS,EXPERIMENTS/RESULTS
295,711,ANALYSIS,6 ANALYSIS,3238,0.5078125,0.94921875,0.8505108173076923,ANALYSIS,DISCUSSION
295,711,CONCLUSION,7 CONCLUSION,739,0.9375,0.98046875,0.96796875,CONCLUSION,CONCLUSION
296,712,ABSTRACT,ABSTRACT,1170,0.9921875,1.0,0.99765625,ABSTRACT,ABSTRACT
296,712,INTRODUCTION,1 INTRODUCTION,3119,0.953125,0.99609375,0.97890625,INTRODUCTION,INTRODUCTION
296,712,RELATED WORK,2 RELATED WORK,3812,0.8671875,0.99609375,0.969983552631579,RELATED WORK,RELATED WORK
296,712,PRELIMINARY: VOLATILITY MODELS,3 PRELIMINARY: VOLATILITY MODELS,3938,0.5859375,0.99609375,0.9227627840909092,PRELIMINARY: VOLATILITY MODELS,BACKGROUND/PRELIMINARIES
296,712,NEURAL STOCHASTIC VOLATILITY MODELS,4 NEURAL STOCHASTIC VOLATILITY MODELS,9124,0.74609375,0.99609375,0.94921875,NEURAL STOCHASTIC VOLATILITY MODELS,METHODS
296,712,EXPERIMENTS,5 EXPERIMENTS,10590,0.51171875,0.99609375,0.917852145522388,EXPERIMENTS,EXPERIMENTS/RESULTS
296,712,CONCLUSION,6 CONCLUSION,3299,0.71875,0.9921875,0.9417782738095238,CONCLUSION,CONCLUSION
296,712,COMPLEMENTARY DISCUSSIONS OF NSVM,A COMPLEMENTARY DISCUSSIONS OF NSVM,4883,0.53125,0.9921875,0.9100506756756755,COMPLEMENTARY DISCUSSIONS OF NSVM,DISCUSSION
296,712,MORE CASE STUDIES,B MORE CASE STUDIES,2673,0.52734375,1.0,0.8927734375,MORE CASE STUDIES,OTHER
297,713,ABSTRACT,ABSTRACT,1304,0.9921875,1.0,0.9986979166666666,ABSTRACT,ABSTRACT
297,713,INTRODUCTION,1 INTRODUCTION,4626,0.9296875,0.99609375,0.978165064102564,INTRODUCTION,INTRODUCTION
297,713,RELATED WORK,2 RELATED WORK,1608,0.90625,0.99609375,0.9669471153846154,RELATED WORK,RELATED WORK
297,713,PARAMETRIC EXPONENTIAL LINEAR UNIT (PELU),3 PARAMETRIC EXPONENTIAL LINEAR UNIT (PELU),7132,0.65625,0.99609375,0.9464285714285714,PARAMETRIC EXPONENTIAL LINEAR UNIT (PELU),OTHER
297,713,EXPERIMENTATIONS,4 EXPERIMENTATIONS,5618,0.65234375,0.99609375,0.9279042119565216,EXPERIMENTATIONS,EXPERIMENTS/RESULTS
297,713,DISCUSSION,5 DISCUSSION,4359,0.796875,0.9921875,0.9401041666666666,DISCUSSION,DISCUSSION
297,713,CONCLUSION,6 CONCLUSION,1149,0.95703125,0.9921875,0.9769965277777778,CONCLUSION,CONCLUSION
297,713,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,121,0.8359375,0.8359375,0.8359375,ACKNOWLEDGEMENTS,ACKNOWLEDGMENTS
298,714,ABSTRACT,ABSTRACT,1948,0.9921875,1.0,0.9986979166666666,ABSTRACT,ABSTRACT
298,714,INTRODUCTION,1 INTRODUCTION,1924,0.96484375,1.0,0.9820772058823528,INTRODUCTION,INTRODUCTION
298,714,RELATED WORK,2 RELATED WORK,3503,0.9375,0.98828125,0.9664884868421052,RELATED WORK,RELATED WORK
298,714,STATE REPRESENTATION LEARNING,3 STATE REPRESENTATION LEARNING,1406,0.89453125,0.9921875,0.96953125,STATE REPRESENTATION LEARNING,OTHER
298,714,METHOD,4 METHOD,5750,0.84375,0.9921875,0.9613530585106383,METHOD,METHODS
298,714,EXPERIMENT,5 EXPERIMENT,4194,0.8984375,0.99609375,0.9606026785714286,EXPERIMENT,EXPERIMENTS/RESULTS
298,714,DISCUSSION,6 DISCUSSION,1248,0.94140625,0.9921875,0.968359375,DISCUSSION,DISCUSSION
298,714,CONCLUSION,7 CONCLUSION,630,0.91015625,0.98828125,0.9609375,CONCLUSION,CONCLUSION
298,714,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,277,0.9453125,0.94921875,0.947265625,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
299,715,ABSTRACT,ABSTRACT,1357,0.98046875,1.0,0.9977213541666666,ABSTRACT,ABSTRACT
299,715,INTRODUCTION,1 INTRODUCTION,5900,0.63671875,0.99609375,0.9561338682432432,INTRODUCTION,INTRODUCTION
299,715,PRUNING CANDIDATE SELECTION,2 PRUNING CANDIDATE SELECTION,5650,0.578125,0.99609375,0.9331129807692308,PRUNING CANDIDATE SELECTION,OTHER
299,715,FEATURE MAP AND KERNEL PRUNING,3 FEATURE MAP AND KERNEL PRUNING,5413,0.2333984375,0.98828125,0.9248046875,FEATURE MAP AND KERNEL PRUNING,MIXED/COMBINED
299,715,EXPERIMENTAL RESULTS,4 EXPERIMENTAL RESULTS,9380,0.71484375,0.99609375,0.9465144230769232,EXPERIMENTAL RESULTS,EXPERIMENTS/RESULTS
299,715,RELATED WORK,5 RELATED WORK,2490,0.8828125,0.9921875,0.956761853448276,RELATED WORK,RELATED WORK
299,715,CONCLUDING REMARKS,6 CONCLUDING REMARKS,659,0.94921875,0.9921875,0.9739583333333334,CONCLUDING REMARKS,OTHER
300,716,ABSTRACT,ABSTRACT,969,0.99609375,1.0,0.9986979166666666,ABSTRACT,ABSTRACT
300,716,INTRODUCTION,1 INTRODUCTION,2631,0.90625,0.99609375,0.9662388392857144,INTRODUCTION,INTRODUCTION
300,716,RELATED WORK,2 RELATED WORK,2406,0.91015625,0.9921875,0.9585658482142856,RELATED WORK,RELATED WORK
300,716,NETWORK ARCHITECTURE,3 NETWORK ARCHITECTURE,2609,0.83203125,0.98828125,0.951171875,NETWORK ARCHITECTURE,METHODS
300,716,DESIGN CHOICES,4 DESIGN CHOICES,8335,0.5234375,0.9921875,0.9366486378205128,DESIGN CHOICES,OTHER
300,716,RESULTS,5 RESULTS,7384,0.55078125,0.98828125,0.9364938446969696,RESULTS,EXPERIMENTS/RESULTS
300,716,CONCLUSION,6 CONCLUSION,1250,0.91015625,0.98828125,0.9661458333333334,CONCLUSION,CONCLUSION
301,717,ABSTRACT,ABSTRACT,1153,0.99609375,1.0,0.9988839285714286,ABSTRACT,ABSTRACT
301,717,INTRODUCTION,1 INTRODUCTION,9729,0.80859375,0.9921875,0.9571428571428572,INTRODUCTION,INTRODUCTION
301,717,NEURON FEATURE,2 NEURON FEATURE,6694,0.55078125,0.9921875,0.9171080508474576,NEURON FEATURE,OTHER
301,717,NEURON SELECTIVITY INDEX,3 NEURON SELECTIVITY INDEX,5260,0.78515625,0.99609375,0.9584099264705882,NEURON SELECTIVITY INDEX,OTHER
301,717,RESULTS,4 RESULTS,8187,0.5078125,0.99609375,0.9272933467741936,RESULTS,EXPERIMENTS/RESULTS
301,717,CONCLUSIONS,5 CONCLUSIONS,1888,0.703125,0.98046875,0.91875,CONCLUSIONS,CONCLUSION
301,717,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,51,0.4609375,0.65234375,0.556640625,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
302,718,ABSTRACT,ABSTRACT,2796,0.9765625,1.0,0.9986979166666666,ABSTRACT,ABSTRACT
302,718,INTRODUCTION,1 INTRODUCTION,3597,0.91015625,0.99609375,0.9764476102941176,INTRODUCTION,INTRODUCTION
302,718,RELATED WORKS,2 RELATED WORKS,1829,0.58984375,0.98828125,0.9227241847826086,RELATED WORKS,RELATED WORK
302,718,REIMPLEMENTATION OF DEEP NETWORK AS A MULTIAGENT SYSTEM,3 REIMPLEMENTATION OF DEEP NETWORK AS A MULTIAGENT SYSTEM,16036,0.890625,0.99609375,0.97734375,REIMPLEMENTATION OF DEEP NETWORK AS A MULTIAGENT SYSTEM,EXPERIMENTAL SETUP
302,718,EXPERIMENTS,4 EXPERIMENTS,3841,0.79296875,0.99609375,0.9616477272727272,EXPERIMENTS,EXPERIMENTS/RESULTS
302,718,CONCLUSION,5 CONCLUSION,2838,0.7421875,1.0,0.9605189732142856,CONCLUSION,CONCLUSION
303,720,ABSTRACT,ABSTRACT,2158,0.9921875,1.0,0.9983723958333334,ABSTRACT,ABSTRACT
303,720,INTRODUCTION,1 INTRODUCTION,3402,0.93359375,0.98828125,0.9668996710526316,INTRODUCTION,INTRODUCTION
303,720,RELATED WORK AND PRELIMINARIES,2 RELATED WORK AND PRELIMINARIES,2206,0.1845703125,0.99609375,0.8151584201388888,RELATED WORK AND PRELIMINARIES,MIXED/COMBINED
303,720,PAIRWISE INTERACTION CAT2VEC MODEL,3 PAIRWISE INTERACTION CAT2VEC MODEL,5317,0.625,0.99609375,0.9587673611111112,PAIRWISE INTERACTION CAT2VEC MODEL,METHODS
303,720,SYNTHETIC DATA EXPERIMENTS,4 SYNTHETIC DATA EXPERIMENTS,4415,0.8203125,0.99609375,0.9678385416666668,SYNTHETIC DATA EXPERIMENTS,EXPERIMENTS/RESULTS
303,720,REAL-WORLD DATA EXPERIMENTS,5 REAL-WORLD DATA EXPERIMENTS,7123,0.58203125,0.99609375,0.9394115691489362,REAL-WORLD DATA EXPERIMENTS,EXPERIMENTS/RESULTS
303,720,CONCLUSION,6 CONCLUSION,788,0.83984375,0.9921875,0.9578125,CONCLUSION,CONCLUSION
304,721,ABSTRACT,ABSTRACT,1268,0.9921875,1.0,0.9977678571428572,ABSTRACT,ABSTRACT
304,721,INTRODUCTION,1 INTRODUCTION,2884,0.93359375,0.99609375,0.9708059210526316,INTRODUCTION,INTRODUCTION
304,721,TRANSFORMATIONAL SPARSE CODING,2 TRANSFORMATIONAL SPARSE CODING,7106,0.52734375,0.9921875,0.947296626984127,TRANSFORMATIONAL SPARSE CODING,OTHER
304,721,EXPERIMENTS,3 EXPERIMENTS,2946,0.7578125,0.9921875,0.9482060185185184,EXPERIMENTS,EXPERIMENTS/RESULTS
304,721,RELATED WORK,4 RELATED WORK,3364,0.6171875,0.9921875,0.9457589285714286,RELATED WORK,RELATED WORK
304,721,CONCLUSION,5 CONCLUSION,686,0.95703125,0.9765625,0.965625,CONCLUSION,CONCLUSION
304,721,GENERATOR EFFECTS,A GENERATOR EFFECTS,138,0.875,0.97265625,0.923828125,GENERATOR EFFECTS,OTHER
304,721,DEEPER TREES AND STRUCTURE,B DEEPER TREES AND STRUCTURE,511,0.6953125,0.96875,0.8743489583333334,DEEPER TREES AND STRUCTURE,MIXED/COMBINED
305,723,ABSTRACT,ABSTRACT,2346,0.87890625,1.0,0.990234375,ABSTRACT,ABSTRACT
305,723,INTRODUCTION,1 INTRODUCTION,2978,0.7578125,0.9921875,0.9327256944444444,INTRODUCTION,INTRODUCTION
305,723,RELATED WORK,2 RELATED WORK,2003,0.82421875,0.98828125,0.9430803571428572,RELATED WORK,RELATED WORK
305,723,PROPOSED METHOD,3 PROPOSED METHOD,5200,0.6328125,0.99609375,0.9137961647727272,PROPOSED METHOD,METHODS
305,723,EXPERIMENTAL SETUP,4 EXPERIMENTAL SETUP,5472,0.78515625,0.99609375,0.92958984375,EXPERIMENTAL SETUP,EXPERIMENTAL SETUP
305,723,RESULTS,5 RESULTS,5569,0.68359375,0.98828125,0.8943495639534884,RESULTS,EXPERIMENTS/RESULTS
305,723,CONCLUSION,6 CONCLUSION,1604,0.89453125,0.98828125,0.9474431818181818,CONCLUSION,CONCLUSION
305,723,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,160,0.671875,0.671875,0.671875,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
305,723,DATA AND MODELS,A DATA AND MODELS,2848,0.75,0.98828125,0.9190340909090908,DATA AND MODELS,MIXED/COMBINED
305,723,RESULTS,B RESULTS,2103,0.78515625,0.98828125,0.9263822115384616,RESULTS,EXPERIMENTS/RESULTS
306,725,ABSTRACT,ABSTRACT,1411,0.984375,1.0,0.9966517857142856,ABSTRACT,ABSTRACT
306,725,INTRODUCTION,1 INTRODUCTION,6121,0.87109375,0.9921875,0.9478081597222222,INTRODUCTION,INTRODUCTION
306,725,SIMPLE TRANSFORMATION FROM DNN TO SFNN,2 SIMPLE TRANSFORMATION FROM DNN TO SFNN,6936,0.8359375,0.99609375,0.952323717948718,SIMPLE TRANSFORMATION FROM DNN TO SFNN,OTHER
306,725,TRANSFORMATION FROM DNN TO SFNN VIA SIMPLIFIED-SFNN,3 TRANSFORMATION FROM DNN TO SFNN VIA SIMPLIFIED-SFNN,9369,0.6953125,0.99609375,0.9503038194444444,TRANSFORMATION FROM DNN TO SFNN VIA SIMPLIFIED-SFNN,OTHER
306,725,CONCLUSION,4 CONCLUSION,673,0.9765625,0.99609375,0.98828125,CONCLUSION,CONCLUSION
306,725,TRAINING SIMPLIFIED-SFNN,A TRAINING SIMPLIFIED-SFNN,1346,0.7890625,0.98828125,0.93359375,TRAINING SIMPLIFIED-SFNN,METHODS
306,725,EXTENSIONS OF SIMPLIFIED-SFNN,B EXTENSIONS OF SIMPLIFIED-SFNN,3238,0.71484375,0.99609375,0.9268973214285714,EXTENSIONS OF SIMPLIFIED-SFNN,OTHER
306,725,EXPERIMENTAL SETUPS,C EXPERIMENTAL SETUPS,4053,0.8515625,0.99609375,0.9593505859375,EXPERIMENTAL SETUPS,EXPERIMENTAL SETUP
306,725,PROOFS OF THEOREMS,D PROOFS OF THEOREMS,6178,0.56640625,0.99609375,0.9441315406976744,PROOFS OF THEOREMS,OTHER
307,726,ABSTRACT,ABSTRACT,1137,0.98046875,1.0,0.9921875,ABSTRACT,ABSTRACT
307,726,INTRODUCTION,1 INTRODUCTION,4322,0.9140625,0.99609375,0.965625,INTRODUCTION,INTRODUCTION
307,726,RELATED WORK,2 RELATED WORK,4827,0.859375,0.9921875,0.9521484375,RELATED WORK,RELATED WORK
307,726,OPTIMAL REPRESENTATIONS AND THE INFORMATION BOTTLENECK LOSS,3 OPTIMAL REPRESENTATIONS AND THE INFORMATION BOTTLENECK LOSS,4041,0.734375,0.99609375,0.9523168103448276,OPTIMAL REPRESENTATIONS AND THE INFORMATION BOTTLENECK LOSS,MIXED/COMBINED
307,726,INFORMATION DROPOUT,4 INFORMATION DROPOUT,5242,0.64453125,0.99609375,0.9306640625,INFORMATION DROPOUT,OTHER
307,726,VARIATIONAL AUTOENCODERS AND INFORMATION DROPOUT,5 VARIATIONAL AUTOENCODERS AND INFORMATION DROPOUT,1616,0.77734375,0.9765625,0.880859375,VARIATIONAL AUTOENCODERS AND INFORMATION DROPOUT,MIXED/COMBINED
307,726,EXPERIMENTS,6 EXPERIMENTS,4696,0.73046875,0.99609375,0.9313616071428572,EXPERIMENTS,EXPERIMENTS/RESULTS
307,726,CONCLUSION,7 CONCLUSION,1632,0.8359375,0.98828125,0.921875,CONCLUSION,CONCLUSION
307,726,COMPUTATION OF THE KL-DIVERGENCE,A COMPUTATION OF THE KL-DIVERGENCE,1474,0.3125,0.99609375,0.833984375,COMPUTATION OF THE KL-DIVERGENCE,OTHER
307,726,EFFECTS OF USING A FACTORIZED APPROXIMATE PRIOR,B EFFECTS OF USING A FACTORIZED APPROXIMATE PRIOR,2599,0.1416015625,0.99609375,0.9016779119318182,EFFECTS OF USING A FACTORIZED APPROXIMATE PRIOR,OTHER
307,726,INFORMATION BOTTLENECK PRINCIPLE AND DISENTANGLEMENT,C INFORMATION BOTTLENECK PRINCIPLE AND DISENTANGLEMENT,5557,0.5234375,0.99609375,0.9356897865853658,INFORMATION BOTTLENECK PRINCIPLE AND DISENTANGLEMENT,MIXED/COMBINED
308,730,ABSTRACT,ABSTRACT,616,0.99609375,1.0,0.9984375,ABSTRACT,ABSTRACT
308,730,INTRODUCTION,1 INTRODUCTION,1185,0.91015625,0.9921875,0.9552951388888888,INTRODUCTION,INTRODUCTION
308,730,LSTM NETWORK,2 LSTM NETWORK,1420,0.87890625,0.9921875,0.94140625,LSTM NETWORK,OTHER
308,730,MONTE CARLO MODEL AVERAGING,3 MONTE CARLO MODEL AVERAGING,3999,0.8515625,0.98046875,0.9285481770833334,MONTE CARLO MODEL AVERAGING,METHODS
308,730,EMBED AVERAGE POOLING,4 EMBED AVERAGE POOLING,2547,0.609375,0.98046875,0.9041666666666668,EMBED AVERAGE POOLING,OTHER
308,730,RESIDUAL CONNECTIONS,5 RESIDUAL CONNECTIONS,3782,0.890625,0.9921875,0.96390625,RESIDUAL CONNECTIONS,OTHER
308,730,EXPERIMENTAL RESULTS,6 EXPERIMENTAL RESULTS,7133,0.41796875,0.9921875,0.9053622159090908,EXPERIMENTAL RESULTS,EXPERIMENTS/RESULTS
308,730,CONCLUSION,7 CONCLUSION,949,0.515625,0.99609375,0.8928571428571429,CONCLUSION,CONCLUSION
309,731,ABSTRACT,ABSTRACT,940,0.99609375,1.0,0.9988839285714286,ABSTRACT,ABSTRACT
309,731,INTRODUCTION,1 INTRODUCTION,4968,0.9296875,1.0,0.9778343023255814,INTRODUCTION,INTRODUCTION
309,731,BINARY PARAGRAPH VECTOR MODELS,2 BINARY PARAGRAPH VECTOR MODELS,4571,0.78125,0.99609375,0.960217927631579,BINARY PARAGRAPH VECTOR MODELS,METHODS
309,731,EXPERIMENTS,3 EXPERIMENTS,11184,0.74609375,0.9921875,0.9369229403409092,EXPERIMENTS,EXPERIMENTS/RESULTS
309,731,CONCLUSION,4 CONCLUSION,1362,0.81640625,0.98828125,0.9384014423076924,CONCLUSION,CONCLUSION
309,731,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,551,0.65234375,0.99609375,0.7981770833333334,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
310,735,ABSTRACT,ABSTRACT,1329,0.9921875,1.0,0.9986979166666666,ABSTRACT,ABSTRACT
310,735,INTRODUCTION,1 INTRODUCTION,6037,0.8203125,0.9921875,0.948499177631579,INTRODUCTION,INTRODUCTION
310,735,PROBLEM FORMULATION,2 PROBLEM FORMULATION,5677,0.58203125,0.99609375,0.9236328125,PROBLEM FORMULATION,BACKGROUND/PRELIMINARIES
310,735,OPTIMIZATION,3 OPTIMIZATION,4530,0.46484375,0.9921875,0.9022288602941176,OPTIMIZATION,OTHER
310,735,‖K(S)− CTC‖2F (7),2 ‖K(S)− CTC‖2F (7),156,0.76171875,0.76171875,0.76171875,‖K(S)− CTC‖2F (7),OTHER
310,735,EXPERIMENTS,4 EXPERIMENTS,7011,0.71484375,0.99609375,0.9424252717391304,EXPERIMENTS,EXPERIMENTS/RESULTS
310,735,CONCLUSION,5 CONCLUSION,1596,0.89453125,0.984375,0.9391741071428572,CONCLUSION,CONCLUSION
310,735,PROOF OF THEOREM 3.1,A PROOF OF THEOREM 3.1,2898,0.357421875,0.97265625,0.8716077302631579,PROOF OF THEOREM 3.1,OTHER
310,735,KERNEL NRSFM WITH CAMERA POSE ESTIMATION,B KERNEL NRSFM WITH CAMERA POSE ESTIMATION,3267,0.51953125,0.98828125,0.9071800595238096,KERNEL NRSFM WITH CAMERA POSE ESTIMATION,OTHER
310,735,TNH ALGORITHM FOR NRSFM,C TNH ALGORITHM FOR NRSFM,2324,0.64453125,0.98828125,0.86083984375,TNH ALGORITHM FOR NRSFM,METHODS
311,736,ABSTRACT,ABSTRACT,1285,0.98828125,1.0,0.9965277777777778,ABSTRACT,ABSTRACT
311,736,INTRODUCTION,1 INTRODUCTION,2614,0.90234375,0.99609375,0.9731889204545454,INTRODUCTION,INTRODUCTION
311,736,RELATED WORK,2 RELATED WORK,5514,0.83203125,0.99609375,0.9639136904761904,RELATED WORK,RELATED WORK
311,736,THE MODEL,3 THE MODEL,4075,0.416015625,0.99609375,0.934228515625,THE MODEL,METHODS
311,736,EXPERIMENTS,4 EXPERIMENTS,9954,0.74609375,0.99609375,0.946312881097561,EXPERIMENTS,EXPERIMENTS/RESULTS
311,736,CONCLUSION AND FUTURE WORKS,5 CONCLUSION AND FUTURE WORKS,1251,0.96875,0.9921875,0.983203125,CONCLUSION AND FUTURE WORKS,CONCLUSION
312,737,ABSTRACT,ABSTRACT,1002,0.9921875,1.0,0.9986979166666666,ABSTRACT,ABSTRACT
312,737,INTRODUCTION AND MOTIVATION,1 INTRODUCTION AND MOTIVATION,3481,0.66015625,1.0,0.9708806818181818,INTRODUCTION AND MOTIVATION,MIXED/COMBINED
312,737,RELATED WORK,2 RELATED WORK,5723,0.875,0.99609375,0.9683866279069768,RELATED WORK,RELATED WORK
312,737,SQUEEZENET: PRESERVING ACCURACY WITH FEW PARAMETERS,3 SQUEEZENET: PRESERVING ACCURACY WITH FEW PARAMETERS,7262,0.74609375,0.99609375,0.9649088541666668,SQUEEZENET: PRESERVING ACCURACY WITH FEW PARAMETERS,OTHER
312,737,EVALUATION OF SQUEEZENET,4 EVALUATION OF SQUEEZENET,3741,0.6640625,0.99609375,0.8893229166666666,EVALUATION OF SQUEEZENET,EXPERIMENTS/RESULTS
312,737,CNN MICROARCHITECTURE DESIGN SPACE EXPLORATION,5 CNN MICROARCHITECTURE DESIGN SPACE EXPLORATION,5631,0.3125,0.99609375,0.9333079268292684,CNN MICROARCHITECTURE DESIGN SPACE EXPLORATION,METHODS
312,737,CNN MACROARCHITECTURE DESIGN SPACE EXPLORATION,6 CNN MACROARCHITECTURE DESIGN SPACE EXPLORATION,3172,0.78515625,0.98828125,0.93296875,CNN MACROARCHITECTURE DESIGN SPACE EXPLORATION,METHODS
312,737,CONCLUSIONS,7 CONCLUSIONS,2637,0.7265625,0.9921875,0.9455729166666668,CONCLUSIONS,CONCLUSION
313,740,ABSTRACT,ABSTRACT,3312,0.98828125,1.0,0.9991122159090908,ABSTRACT,ABSTRACT
313,740,INTRODUCTION,1 INTRODUCTION,7120,0.71484375,0.9921875,0.9585597826086956,INTRODUCTION,INTRODUCTION
313,740,OPTIMISING NESTED MODELS USING AUXILIARY COORDINATES (MAC),2 OPTIMISING NESTED MODELS USING AUXILIARY COORDINATES (MAC),8179,0.43359375,0.99609375,0.9571428571428572,OPTIMISING NESTED MODELS USING AUXILIARY COORDINATES (MAC),METHODS
313,740,"PARMAC: A PARALLEL, DISTRIBUTED COMPUTATION MODEL FOR MAC","3 PARMAC: A PARALLEL, DISTRIBUTED COMPUTATION MODEL FOR MAC",10427,0.58984375,0.99609375,0.937939453125,"PARMAC: A PARALLEL, DISTRIBUTED COMPUTATION MODEL FOR MAC",METHODS
313,740,EXPERIMENTS,4 EXPERIMENTS,8612,0.44140625,0.99609375,0.9173801369863014,EXPERIMENTS,EXPERIMENTS/RESULTS
313,740,DISCUSSION,5 DISCUSSION,1776,0.75390625,0.98828125,0.9525669642857144,DISCUSSION,DISCUSSION
313,740,CONCLUSION,6 CONCLUSION,1572,0.921875,0.98828125,0.9598214285714286,CONCLUSION,CONCLUSION
313,740,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,331,0.796875,0.96875,0.8828125,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
314,741,ABSTRACT,ABSTRACT,1092,0.9921875,1.0,0.9982638888888888,ABSTRACT,ABSTRACT
314,741,INTRODUCTION,1 INTRODUCTION,6912,0.796875,0.99609375,0.955686475409836,INTRODUCTION,INTRODUCTION
314,741,RELATED WORKS,2 RELATED WORKS,2776,0.8125,0.98046875,0.9236607142857144,RELATED WORKS,RELATED WORK
314,741,EXPERIMENT I: GAME ENDS IN NEXT MOVE,3 EXPERIMENT I: GAME ENDS IN NEXT MOVE,5043,0.765625,0.98828125,0.9481770833333332,EXPERIMENT I: GAME ENDS IN NEXT MOVE,EXPERIMENTS/RESULTS
314,741,EXPERIMENT II: ADDING GRID LINES,4 EXPERIMENT II: ADDING GRID LINES,1989,0.84375,0.98828125,0.9280790441176472,EXPERIMENT II: ADDING GRID LINES,EXPERIMENTS/RESULTS
314,741,EXPERIMENT III: PIECE APPEARANCE CHANGE,5 EXPERIMENT III: PIECE APPEARANCE CHANGE,362,0.53515625,0.98828125,0.8921875,EXPERIMENT III: PIECE APPEARANCE CHANGE,EXPERIMENTS/RESULTS
314,741,EXPERIMENT IV: MODEL BEHAVIOR OVER TIME,6 EXPERIMENT IV: MODEL BEHAVIOR OVER TIME,810,0.77734375,0.92578125,0.8528645833333334,EXPERIMENT IV: MODEL BEHAVIOR OVER TIME,EXPERIMENTS/RESULTS
314,741,QUANTITATIVE EVALUATION,7 QUANTITATIVE EVALUATION,691,0.84375,0.9609375,0.9108072916666666,QUANTITATIVE EVALUATION,EXPERIMENTS/RESULTS
314,741,CONCLUSION,8 CONCLUSION,675,0.60546875,0.98046875,0.87734375,CONCLUSION,CONCLUSION
315,742,ABSTRACT,ABSTRACT,1024,0.99609375,1.0,0.9990234375,ABSTRACT,ABSTRACT
